"RT @QuickTake: ""They only want us and the public to see the things they want us to see.""

Local and international journalist groups are opp…",TzeHTang,2020-09-25 02:23:54,"Leicester, England",138,0,Neutral_Tweet,en
"RT @StandwithHK_JPN: 【速報】たった今の国連人権理事会定期会議でウィリアムがスピーチをしました！後にこちらから字幕版を公開いたします。
#光復香港時代革命 
#save12hkyouths
#BoycottCCP
#StandWithHongKong 
#H…",sherrylsc327,2020-09-25 02:23:25,Hong Kong,851,0,Neutral_Tweet,en
"RT @StandwithHK_JPN: 【速報】たった今の国連人権理事会定期会議でウィリアムがスピーチをしました！後にこちらから字幕版を公開いたします。
#光復香港時代革命 
#save12hkyouths
#BoycottCCP
#StandWithHongKong 
#H…",tc53133635,2020-09-25 02:21:28,,851,0,Neutral_Tweet,en
"RT @StandwithHK_JPN: 【速報】たった今の国連人権理事会定期会議でウィリアムがスピーチをしました！後にこちらから字幕版を公開いたします。
#光復香港時代革命 
#save12hkyouths
#BoycottCCP
#StandWithHongKong 
#H…",s11c27h,2020-09-25 02:21:26,,851,0,Neutral_Tweet,en
"RT @RazvenHK: Meanwhile, during the #HongKongProtests. https://t.co/z4OyGmcTs1",Superdr49425468,2020-09-25 02:20:41,,3,0,Neutral_Tweet,en
"RT @StandwithHK_JPN: 【速報】たった今の国連人権理事会定期会議でウィリアムがスピーチをしました！後にこちらから字幕版を公開いたします。
#光復香港時代革命 
#save12hkyouths
#BoycottCCP
#StandWithHongKong 
#H…",damaz_3,2020-09-25 02:18:30,,851,0,Neutral_Tweet,en
"RT @StandwithHK_JPN: 【速報】たった今の国連人権理事会定期会議でウィリアムがスピーチをしました！後にこちらから字幕版を公開いたします。
#光復香港時代革命 
#save12hkyouths
#BoycottCCP
#StandWithHongKong 
#H…",hker_sa,2020-09-25 02:18:04,Hong Kong,851,0,Neutral_Tweet,en
"RT @QuickTake: ""They only want us and the public to see the things they want us to see.""

Local and international journalist groups are opp…",wind_house2,2020-09-25 02:15:50,,138,0,Neutral_Tweet,en
"RT @StandwithHK_JPN: 【速報】たった今の国連人権理事会定期会議でウィリアムがスピーチをしました！後にこちらから字幕版を公開いたします。
#光復香港時代革命 
#save12hkyouths
#BoycottCCP
#StandWithHongKong 
#H…",blIblI_u10,2020-09-25 02:15:47,,851,0,Neutral_Tweet,en
"RT @QuickTake: ""They only want us and the public to see the things they want us to see.""

Local and international journalist groups are opp…",hker_sa,2020-09-25 02:15:43,Hong Kong,138,0,Neutral_Tweet,en
"RT @QuickTake: ""They only want us and the public to see the things they want us to see.""

Local and international journalist groups are opp…",Terry721831,2020-09-25 02:15:42,"Stockholm, Sweden",138,0,Neutral_Tweet,en
"RT @StandwithHK_JPN: 【速報】たった今の国連人権理事会定期会議でウィリアムがスピーチをしました！後にこちらから字幕版を公開いたします。
#光復香港時代革命 
#save12hkyouths
#BoycottCCP
#StandWithHongKong 
#H…",wind_house2,2020-09-25 02:13:27,,851,0,Neutral_Tweet,en
"RT @StandwithHK_JPN: 【速報】たった今の国連人権理事会定期会議でウィリアムがスピーチをしました！後にこちらから字幕版を公開いたします。
#光復香港時代革命 
#save12hkyouths
#BoycottCCP
#StandWithHongKong 
#H…",tkc29donko,2020-09-25 02:12:38,,851,0,Neutral_Tweet,en
"RT @StandwithHK_JPN: 【速報】たった今の国連人権理事会定期会議でウィリアムがスピーチをしました！後にこちらから字幕版を公開いたします。
#光復香港時代革命 
#save12hkyouths
#BoycottCCP
#StandWithHongKong 
#H…",sikisima2643,2020-09-25 02:11:04,,851,0,Neutral_Tweet,en
"RT @StandwithHK_JPN: 【速報】たった今の国連人権理事会定期会議でウィリアムがスピーチをしました！後にこちらから字幕版を公開いたします。
#光復香港時代革命 
#save12hkyouths
#BoycottCCP
#StandWithHongKong 
#H…",vincicat,2020-09-25 02:10:50,Hong Kong,851,0,Neutral_Tweet,en
"RT @QuickTake: ""They only want us and the public to see the things they want us to see.""

Local and international journalist groups are opp…",yoshi_freehk,2020-09-25 02:10:13,,138,0,Neutral_Tweet,en
"@FP_Champagne From #HongKongProtests ,we can see #CCPChina has always performed aggressively

They have even suppre… https://t.co/JFxHu7QXhn",Silence21240183,2020-09-25 02:08:24,,0,4,Neutral_Tweet,en
"RT @StandwithHK_JPN: 【速報】たった今の国連人権理事会定期会議でウィリアムがスピーチをしました！後にこちらから字幕版を公開いたします。
#光復香港時代革命 
#save12hkyouths
#BoycottCCP
#StandWithHongKong 
#H…",neineihei,2020-09-25 02:07:09,"Tokyo, Japan",851,0,Neutral_Tweet,en
"RT @StandwithHK_JPN: 【速報】たった今の国連人権理事会定期会議でウィリアムがスピーチをしました！後にこちらから字幕版を公開いたします。
#光復香港時代革命 
#save12hkyouths
#BoycottCCP
#StandWithHongKong 
#H…",coolcatrr1,2020-09-25 02:06:37,"Vancouver, British Columbia",851,0,Neutral_Tweet,en
"RT @StandwithHK_JPN: 【速報】たった今の国連人権理事会定期会議でウィリアムがスピーチをしました！後にこちらから字幕版を公開いたします。
#光復香港時代革命 
#save12hkyouths
#BoycottCCP
#StandWithHongKong 
#H…",gordon9741,2020-09-25 02:06:09,Hong Kong,851,0,Neutral_Tweet,en
"RT @QuickTake: ""They only want us and the public to see the things they want us to see.""

Local and international journalist groups are opp…",152aqtnQIX2SeO4,2020-09-25 02:00:39,Hong Kong,138,0,Neutral_Tweet,en
"RT @StandwithHK_JPN: 【速報】たった今の国連人権理事会定期会議でウィリアムがスピーチをしました！後にこちらから字幕版を公開いたします。
#光復香港時代革命 
#save12hkyouths
#BoycottCCP
#StandWithHongKong 
#H…",AmesHker,2020-09-25 01:59:47,,851,0,Neutral_Tweet,en
"RT @QuickTake: ""They only want us and the public to see the things they want us to see.""

Local and international journalist groups are opp…",612hker,2020-09-25 01:59:26,,138,0,Neutral_Tweet,en
